"","trial_type","trial_index","time_elapsed","rt","gameA_name","gameA_isSR","response","sequence","game_type","timed_out","practice","end_rest","correct_response","rest_trial_num","follows_group_num","follows_internal_block_num","type_desc","subj_id","is_correct_numeric","overall_type_count","block_num","group_num","rest_chunk","num_rest_in_chunk"
"10003","ds_main_response",699,"801034",3449.90000009537,"",FALSE,"[4,3,2,5]","[5,3,2,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,0,60,9,"3",NA,0
"10004","rt_main_trials",701,"804835",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","3","3","group_A_B",33,0,15,NA,"3",9,1
"10005","sr_main_response",704,"810969",3038.20000004768,"",FALSE,"","[3,13,15,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,31,10,"4",NA,0
"10006","sr_main_response",706,"816403",3364.09999990463,"",FALSE,"","[10,1,11,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,32,10,"4",NA,0
"10007","sr_main_response",708,"821403",2926.70000004768,"",FALSE,"","[13,8,11,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,33,10,"4",NA,0
"10008","sr_main_response",710,"826119",2642.10000014305,"",FALSE,"","[5,6,2,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,34,10,"4",NA,0
"10009","sr_main_response",712,"831001",2809.69999980927,"",FALSE,"","[14,7,10,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,35,10,"4",NA,0
"10010","sr_main_response",714,"835836",2762.20000004768,"",FALSE,"","[12,8,4,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,36,10,"4",NA,0
"10011","sr_main_response",716,"840835",2926.09999990463,"",FALSE,"","[14,9,13,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,37,10,"4",NA,0
"10012","sr_main_response",718,"845785",2878.20000004768,"",FALSE,"","[4,5,3,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,38,10,"4",NA,0
"10013","sr_main_response",720,"850718",2861.40000009537,"",FALSE,"","[0,12,7,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,39,10,"4",NA,0
"10014","sr_main_response",722,"855687",2896.5,"",FALSE,"","[6,15,2,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,40,10,"4",NA,0
"10015","rt_main_trials",724,"860120",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","1","block_same_same",33,0,16,NA,"4",10,1
"10016","sr_main_response",727,"866486",3261,"",FALSE,"","[8,12,3,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,41,11,"4",NA,0
"10017","sr_main_response",729,"871034",2474.40000009537,"",FALSE,"","[9,3,1,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,42,11,"4",NA,0
"10018","sr_main_response",731,"875669",2565.40000009537,"",FALSE,"","[0,12,3,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,43,11,"4",NA,0
"10019","sr_main_response",733,"880333",2588.5,"",FALSE,"","[15,14,4,3]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,44,11,"4",NA,0
"10020","sr_main_response",735,"884782",2376.89999985695,"",FALSE,"","[10,5,1,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,45,11,"4",NA,0
"10021","sr_main_response",737,"889584",2760.79999995232,"",FALSE,"","[1,5,3,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,46,11,"4",NA,0
"10022","sr_main_response",739,"894536",2878.20000004768,"",FALSE,"","[13,7,1,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,47,11,"4",NA,0
"10023","sr_main_response",741,"898967",2358,"",FALSE,"","[1,10,3,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,48,11,"4",NA,0
"10024","sr_main_response",743,"904466",3428.70000004768,"",FALSE,"","[15,7,5,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,49,11,"4",NA,0
"10025","sr_main_response",745,"909083",2574.39999985695,"",FALSE,"","[6,10,0,5]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,50,11,"4",NA,0
"10026","rt_main_trials",747,"913034",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","2","block_same_same",33,0,17,NA,"4",11,1
"10027","sr_main_response",750,"918669",2505.29999995232,"",FALSE,"","[6,11,5,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,51,12,"4",NA,0
"10028","sr_main_response",752,"923686",2942.69999980927,"",FALSE,"","[11,12,6,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,52,12,"4",NA,0
"10029","sr_main_response",754,"928934",3174.5,"",FALSE,"","[13,3,4,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,53,12,"4",NA,0
"10030","sr_main_response",756,"933587",2578.09999990463,"",FALSE,"","[13,14,4,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,54,12,"4",NA,0
"10031","sr_main_response",758,"938302",2641.10000014305,"",FALSE,"","[14,11,12,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,55,12,"4",NA,0
"10032","sr_main_response",760,"942768",2387.19999980927,"",FALSE,"","[12,3,7,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,56,12,"4",NA,0
"10033","sr_main_response",762,"947635",2791.19999980927,"",FALSE,"","[12,6,4,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,57,12,"4",NA,0
"10034","sr_main_response",764,"952383",2670.30000019073,"",FALSE,"","[15,5,10,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,58,12,"4",NA,0
"10035","sr_main_response",766,"957016",2556.29999995232,"",FALSE,"","[14,5,2,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,59,12,"4",NA,0
"10036","sr_main_response",768,"961586",2504.39999985695,"",FALSE,"","[7,14,9,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,60,12,"4",NA,0
"10037","rt_main_trials",770,"965538",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","4","3","group_B_B",33,0,18,NA,"4",12,1
"10038","sr_main_response",773,"971485",2804.79999995232,"",FALSE,"","[10,4,0,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,61,13,"5",NA,0
"10039","sr_main_response",775,"976318",2756.09999990463,"",FALSE,"","[4,10,5,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,62,13,"5",NA,0
"10040","sr_main_response",777,"980966",2571.19999980927,"",FALSE,"","[4,3,10,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,63,13,"5",NA,0
"10041","sr_main_response",779,"985651",2621.5,"",FALSE,"","[1,0,13,6]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,64,13,"5",NA,0
"10042","sr_main_response",781,"990519",2790,"",FALSE,"","[2,3,4,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,65,13,"5",NA,0
"10043","sr_main_response",783,"995569",2970.5,"",FALSE,"","[3,8,4,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,66,13,"5",NA,0
"10044","sr_main_response",785,"1000301",2654.29999995232,"",FALSE,"","[12,4,8,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,67,13,"5",NA,0
"10045","sr_main_response",787,"1004932",2549.40000009537,"",FALSE,"","[1,4,11,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,68,13,"5",NA,0
"10046","sr_main_response",789,"1009886",2892.80000019073,"",FALSE,"","[0,3,2,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,69,13,"5",NA,0
"10047","sr_main_response",791,"1014649",2716.79999995232,"",FALSE,"","[7,0,2,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,70,13,"5",NA,0
"10048","rt_main_trials",793,"1018804",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","1","block_same_same",33,0,19,NA,"5",13,1
"10049","sr_main_response",796,"1024951",2999.5,"",FALSE,"","[5,12,14,3]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,71,14,"5",NA,0
"10050","sr_main_response",798,"1029766",2745.70000004768,"",FALSE,"","[13,12,8,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,72,14,"5",NA,0
"10051","sr_main_response",800,"1034034",2188.09999990463,"",FALSE,"","[6,10,13,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,73,14,"5",NA,0
"10052","sr_main_response",802,"1039067",2953.39999985695,"",FALSE,"","[0,1,9,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,74,14,"5",NA,0
"10053","sr_main_response",804,"1043667",2525.20000004768,"",FALSE,"","[11,5,0,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,75,14,"5",NA,0
"10054","sr_main_response",806,"1049302",3553.79999995232,"",FALSE,"","[0,11,4,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,76,14,"5",NA,0
"10055","sr_main_response",808,"1053898",2517.20000004768,"",FALSE,"","[5,4,15,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,77,14,"5",NA,0
"10056","sr_main_response",810,"1058834",2879.29999995232,"",FALSE,"","[0,13,3,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,78,14,"5",NA,0
"10057","sr_main_response",812,"1063417",2502.40000009537,"",FALSE,"","[2,7,11,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,79,14,"5",NA,0
"10058","sr_main_response",814,"1068015",2516.79999995232,"",FALSE,"","[2,7,10,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,80,14,"5",NA,0
"10059","rt_main_trials",816,"1072019",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","2","block_same_same",33,0,20,NA,"5",14,1
"10060","sr_main_response",819,"1078233",3076.59999990463,"",FALSE,"","[5,13,1,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,81,15,"5",NA,0
"10061","sr_main_response",821,"1083116",2801.70000004768,"",FALSE,"","[13,3,9,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,82,15,"5",NA,0
"10062","sr_main_response",823,"1087903",2705.70000004768,"",FALSE,"","[8,9,14,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,83,15,"5",NA,0
"10063","sr_main_response",825,"1092931",2948,"",FALSE,"","[12,4,7,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,84,15,"5",NA,0
"10064","sr_main_response",827,"1097949",2972.29999995232,"",FALSE,"","[11,0,5,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,85,15,"5",NA,0
"10065","sr_main_response",829,"1102766",2740.5,"",FALSE,"","[4,5,12,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,86,15,"5",NA,0
"10066","sr_main_response",831,"1107099",2251.5,"",FALSE,"","[14,13,15,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,87,15,"5",NA,0
"10067","sr_main_response",833,"1111700",2520.29999995232,"",FALSE,"","[8,2,6,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,88,15,"5",NA,0
"10068","sr_main_response",835,"1117985",4201.69999980927,"",FALSE,"","[3,0,8,5]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",33,0,89,15,"5",NA,0
"10069","sr_main_response",837,"1122832",2770.70000004768,"",FALSE,"","[6,3,9,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,90,15,"5",NA,0
"10070","rt_main_trials",839,"1126854",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","5","6","group_B_A",33,0,21,NA,"5",15,1
"10071","ds_main_response",849,"1134133",3853.10000014305,"",FALSE,"[8,4,4,5]","[8,4,4,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,61,16,"6",NA,0
"10072","ds_main_response",858,"1138949",2416.79999995232,"",FALSE,"[5,6,5,2]","[5,6,5,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,62,16,"6",NA,0
"10073","ds_main_response",867,"1143837",2600.39999985695,"",FALSE,"[4,2,8,9]","[4,2,8,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,63,16,"6",NA,0
"10074","ds_main_response",876,"1148764",2521.09999990463,"",FALSE,"[8,8,1,1]","[8,8,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,64,16,"6",NA,0
"10075","ds_main_response",885,"1153702",2555.59999990463,"",FALSE,"[7,9,8,6]","[7,9,8,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,65,16,"6",NA,0
"10076","ds_main_response",894,"1158684",2566.89999985695,"",FALSE,"[8,0,0,4]","[8,0,0,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,66,16,"6",NA,0
"10077","ds_main_response",903,"1163665",2585,"",FALSE,"[4,5,3,0]","[4,5,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,67,16,"6",NA,0
"10078","ds_main_response",912,"1168500",2519.39999985695,"",FALSE,"[4,3,8,8]","[4,3,8,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,68,16,"6",NA,0
"10079","ds_main_response",921,"1173136",2209.90000009537,"",FALSE,"[6,6,6,5]","[6,6,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,69,16,"6",NA,0
"10080","ds_main_response",930,"1178015",2481.39999985695,"",FALSE,"[5,6,6,1]","[5,6,6,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,70,16,"6",NA,0
"10081","rt_main_trials",932,"1182237",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","1","block_same_same",33,0,22,NA,"6",16,1
"10082","ds_main_response",942,"1188447",2722.5,"",FALSE,"[8,1,9,8]","[8,1,9,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,71,17,"6",NA,0
"10083","ds_main_response",951,"1193517",2710.09999990463,"",FALSE,"[4,6,6,5]","[4,6,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,72,17,"6",NA,0
"10084","ds_main_response",960,"1198515",2541,"",FALSE,"[7,8,5,4]","[7,8,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,73,17,"6",NA,0
"10085","ds_main_response",969,"1203367",2407.70000004768,"",FALSE,"[5,0,7,9]","[5,0,7,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,74,17,"6",NA,0
"10086","ds_main_response",978,"1208349",2753.09999990463,"",FALSE,"[1,6,6,6]","[1,6,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,75,17,"6",NA,0
"10087","ds_main_response",987,"1214236",3435.59999990463,"",FALSE,"[6,7,9,4]","[6,7,9,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,76,17,"6",NA,0
"10088","ds_main_response",996,"1219433",2748.40000009537,"",FALSE,"[1,4,8,1]","[1,4,8,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,77,17,"6",NA,0
"10089","ds_main_response",1005,"1224366",2596.90000009537,"",FALSE,"[6,5,5,3]","[6,5,5,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,78,17,"6",NA,0
"10090","ds_main_response",1014,"1229400",2590.89999985695,"",FALSE,"[1,2,6,7]","[1,2,6,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,79,17,"6",NA,0
"10091","ds_main_response",1023,"1235282",3447.5,"",FALSE,"[5,1,8,1]","[5,1,8,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,80,17,"6",NA,0
"10092","rt_main_trials",1025,"1239151",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","2","block_same_same",33,0,23,NA,"6",17,1
"10093","ds_main_response",1035,"1245483",2810.5,"",FALSE,"[6,2,6,8]","[6,2,6,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,81,18,"6",NA,0
"10094","ds_main_response",1044,"1250948",3012.90000009537,"",FALSE,"[7,4,5,8]","[7,4,5,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,82,18,"6",NA,0
"10095","ds_main_response",1053,"1255866",2571.79999995232,"",FALSE,"[1,2,0,4]","[1,2,0,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,83,18,"6",NA,0
"10096","ds_main_response",1062,"1260830",2478.90000009537,"",FALSE,"[4,3,5,7]","[4,3,5,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,84,18,"6",NA,0
"10097","ds_main_response",1071,"1266180",2920,"",FALSE,"[5,0,9,4]","[5,0,9,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,85,18,"6",NA,0
"10098","ds_main_response",1080,"1271582",3041.59999990463,"",FALSE,"[7,4,3,1]","[7,4,3,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,86,18,"6",NA,0
"10099","ds_main_response",1089,"1276596",2536.29999995232,"",FALSE,"[0,0,8,6]","[0,0,8,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,87,18,"6",NA,0
"10100","ds_main_response",1098,"1281315",2312.79999995232,"",FALSE,"[1,4,1,8]","[1,4,1,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,88,18,"6",NA,0
"10101","ds_main_response",1107,"1286166",2360.09999990463,"",FALSE,"[4,4,2,6]","[4,4,2,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,89,18,"6",NA,0
"10102","ds_main_response",1116,"1292529",3861.5,"",FALSE,"[5,3,2,3]","[5,3,2,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,0,90,18,"6",NA,0
"10103","rt_main_trials",1118,"1296399",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","6","3","group_A_B",33,0,24,NA,"6",18,1
"10104","sr_main_response",1121,"1303364",3839.20000004768,"",FALSE,"","[10,4,15,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,91,19,"7",NA,0
"10105","sr_main_response",1123,"1307947",2482.40000009537,"",FALSE,"","[1,8,12,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,92,19,"7",NA,0
"10106","sr_main_response",1125,"1312802",2774.19999980927,"",FALSE,"","[1,3,13,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,93,19,"7",NA,0
"10107","sr_main_response",1127,"1317715",2814.29999995232,"",FALSE,"","[0,2,15,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,94,19,"7",NA,0
"10108","sr_main_response",1129,"1322349",2530.79999995232,"",FALSE,"","[4,12,5,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,95,19,"7",NA,0
"10109","sr_main_response",1131,"1327366",2916,"",FALSE,"","[8,2,12,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,96,19,"7",NA,0
"10110","sr_main_response",1133,"1332680",3216.59999990463,"",FALSE,"","[11,4,1,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,97,19,"7",NA,0
"10111","sr_main_response",1135,"1337332",2587.5,"",FALSE,"","[8,10,1,7]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,98,19,"7",NA,0
"10112","sr_main_response",1137,"1341931",2497.20000004768,"",FALSE,"","[13,11,7,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,99,19,"7",NA,0
"10113","sr_main_response",1139,"1347064",3042.40000009537,"",FALSE,"","[2,4,12,11]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,100,19,"7",NA,0
"10114","rt_main_trials",1141,"1351217",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","1","block_same_same",33,0,25,NA,"7",19,1
"10115","sr_main_response",1144,"1357013",2641.59999990463,"",FALSE,"","[5,0,6,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,101,20,"7",NA,0
"10116","sr_main_response",1146,"1361582",2496.20000004768,"",FALSE,"","[8,14,13,4]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,102,20,"7",NA,0
"10117","sr_main_response",1148,"1366113",2431.5,"",FALSE,"","[14,11,2,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,103,20,"7",NA,0
"10118","sr_main_response",1150,"1370647",2453.5,"",FALSE,"","[9,13,3,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,104,20,"7",NA,0
"10119","sr_main_response",1152,"1375548",2800.19999980927,"",FALSE,"","[13,12,7,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,105,20,"7",NA,0
"10120","sr_main_response",1154,"1380299",2649.20000004768,"",FALSE,"","[14,5,7,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,106,20,"7",NA,0
"10121","sr_main_response",1156,"1385314",2947.29999995232,"",FALSE,"","[4,10,15,6]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,107,20,"7",NA,0
"10122","sr_main_response",1158,"1389798",2382.90000009537,"",FALSE,"","[1,13,9,10]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,108,20,"7",NA,0
"10123","sr_main_response",1160,"1394147",2246.90000009537,"",FALSE,"","[8,14,13,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,109,20,"7",NA,0
"10124","sr_main_response",1162,"1398798",2557.5,"",FALSE,"","[8,13,12,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,110,20,"7",NA,0
"10125","rt_main_trials",1164,"1402900",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","null","2","block_same_same",33,0,26,NA,"7",20,1
"10126","sr_main_response",1167,"1408615",2565.59999990463,"",FALSE,"","[9,0,14,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,111,21,"7",NA,0
"10127","sr_main_response",1169,"1413547",2830.60000014305,"",FALSE,"","[4,3,12,14]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,112,21,"7",NA,0
"10128","sr_main_response",1171,"1417964",2317.40000009537,"",FALSE,"","[6,15,8,13]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,113,21,"7",NA,0
"10129","sr_main_response",1173,"1422947",2881.70000004768,"",FALSE,"","[4,15,8,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,114,21,"7",NA,0
"10130","sr_main_response",1175,"1427498",2453.79999995232,"",FALSE,"","[4,9,1,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,115,21,"7",NA,0
"10131","sr_main_response",1177,"1432619",3018,"",FALSE,"","[3,8,2,1]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,116,21,"7",NA,0
"10132","sr_main_response",1179,"1438099",3381.70000004768,"",FALSE,"","[0,7,13,2]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,117,21,"7",NA,0
"10133","sr_main_response",1181,"1442800",2554.70000004768,"",FALSE,"","[7,11,1,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,118,21,"7",NA,0
"10134","sr_main_response",1183,"1447432",2528.09999990463,"",FALSE,"","[2,6,14,9]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,1,119,21,"7",NA,0
"10135","sr_main_response",1185,"1452712",3174.09999990463,"",FALSE,"","[0,12,11,8]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",33,0,120,21,"7",NA,0
"10136","rt_main_trials",1187,"1456768",5000,"",FALSE,"null","","rest_task",TRUE,"","true","1","0","7","3","group_B_A",33,0,27,NA,"7",21,1
"10137","ds_main_response",1197,"1463284",2960.79999995232,"",FALSE,"[8,4,4,5]","[8,4,4,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,91,22,"8",NA,0
"10138","ds_main_response",1206,"1468328",2508.60000014305,"",FALSE,"[5,6,5,2]","[5,6,5,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,92,22,"8",NA,0
"10139","ds_main_response",1215,"1473231",2490.5,"",FALSE,"[4,2,8,9]","[4,2,8,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,93,22,"8",NA,0
"10140","ds_main_response",1224,"1478096",2342.5,"",FALSE,"[8,8,1,1]","[8,8,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,94,22,"8",NA,0
"10141","ds_main_response",1233,"1483215",2684.29999995232,"",FALSE,"[7,9,8,6]","[7,9,8,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,95,22,"8",NA,0
"10142","ds_main_response",1242,"1488148",2508.79999995232,"",FALSE,"[8,0,0,4]","[8,0,0,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,96,22,"8",NA,0
"10143","ds_main_response",1251,"1493247",2567.29999995232,"",FALSE,"[4,5,3,0]","[4,5,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,97,22,"8",NA,0
"10144","ds_main_response",1260,"1498182",2425.69999980927,"",FALSE,"[4,3,8,8]","[4,3,8,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,98,22,"8",NA,0
"10145","ds_main_response",1269,"1502733",2127.10000014305,"",FALSE,"[6,6,6,5]","[6,6,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,99,22,"8",NA,0
"10146","ds_main_response",1278,"1507814",2620.20000004768,"",FALSE,"[5,6,6,1]","[5,6,6,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,100,22,"8",NA,0
"10147","rt_main_trials",1280,"1511753",5000,"",FALSE,"null","","rest_task",TRUE,"","true","2","0","null","1","block_same_same",33,0,28,NA,"8",22,1
"10148","ds_main_response",1290,"1518514",3188,"",FALSE,"[8,1,9,8]","[8,1,9,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,101,23,"8",NA,0
"10149","ds_main_response",1299,"1523945",2878.40000009537,"",FALSE,"[4,6,6,5]","[4,6,6,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,102,23,"8",NA,0
"10150","ds_main_response",1308,"1529082",2738.5,"",FALSE,"[7,8,5,4]","[7,8,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,103,23,"8",NA,0
"10151","ds_main_response",1317,"1534429",2789.59999990463,"",FALSE,"[5,0,7,9]","[5,0,7,9]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,104,23,"8",NA,0
"10152","ds_main_response",1326,"1539318",2369.29999995232,"",FALSE,"[1,6,6,6]","[1,6,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,105,23,"8",NA,0
"10153","ds_main_response",1335,"1545231",3476.29999995232,"",FALSE,"[6,7,9,4]","[6,7,9,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,106,23,"8",NA,0
"10154","ds_main_response",1344,"1550480",2694.20000004768,"",FALSE,"[1,4,8,1]","[1,4,8,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,107,23,"8",NA,0
"10155","ds_main_response",1353,"1555797",2723.79999995232,"",FALSE,"[6,5,5,3]","[6,5,5,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",33,1,108,23,"8",NA,0
