"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","min_width","min_height","inner_width","inner_height","stimulus","response","sequence","sequence_length","tile_duration","backwards","responses","score_an","score_pc","score_ls","event_history","success","timeout","failed_images","failed_audio","failed_video","task","correct_response","correct","fixation_time"
"","381","image-keyboard-response","111","247087","0.0-7.0-0.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","112","248482","0.0-7.0-1.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1390"
"","379","image-keyboard-response","113","248867","0.0-7.0-2.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","114","250338","0.0-7.0-3.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1467"
"","null","image-keyboard-response","115","251347","0.0-7.0-4.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","116","252731","0.0-7.0-5.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1377"
"","302","image-keyboard-response","117","253039","0.0-7.0-6.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","118","254466","0.0-7.0-7.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1422"
"","null","image-keyboard-response","119","255473","0.0-7.0-8.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","120","256952","0.0-7.0-9.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1473"
"","370","image-keyboard-response","121","257329","0.0-7.0-10.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","122","258719","0.0-7.0-11.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1384"
"","416","image-keyboard-response","123","259142","0.0-7.0-12.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","124","260647","0.0-7.0-13.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1500"
"","null","image-keyboard-response","125","262654","0.0-7.0-14.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","126","264135","0.0-7.0-15.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1471"
"","301","image-keyboard-response","127","264444","0.0-7.0-16.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","128","265845","0.0-7.0-17.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1395"
"","383","image-keyboard-response","129","266235","0.0-7.0-18.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","130","267701","0.0-7.0-19.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1462"
"","417","image-keyboard-response","131","268125","0.0-7.0-20.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","132","269375","0.0-7.0-21.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1245"
"","380","image-keyboard-response","133","269761","0.0-7.0-22.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","134","271118","0.0-7.0-23.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1352"
"","329","image-keyboard-response","135","271454","0.0-7.0-24.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","136","272596","0.0-7.0-25.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1135"
"","331","image-keyboard-response","137","272934","0.0-7.0-26.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","138","274101","0.0-7.0-27.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1162"
"","263","image-keyboard-response","139","274369","0.0-7.0-28.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","140","275662","0.0-7.0-29.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1287"
"","261","image-keyboard-response","141","275929","0.0-7.0-30.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","142","277078","0.0-7.0-31.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1143"
"","null","image-keyboard-response","143","279088","0.0-7.0-32.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","144","280375","0.0-7.0-33.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1279"
"","271","image-keyboard-response","145","280654","0.0-7.0-34.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","146","281841","0.0-7.0-35.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1181"
"","259","image-keyboard-response","147","282106","0.0-7.0-36.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","148","283420","0.0-7.0-37.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1308"
"","347","image-keyboard-response","149","283773","0.0-7.0-38.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","150","284993","0.0-7.0-39.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1214"
"","312","image-keyboard-response","151","285314","0.0-7.0-40.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","152","286329","0.0-7.0-41.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1009"
"","351","image-keyboard-response","153","286687","0.0-7.0-42.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","154","287638","0.0-7.0-43.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","946"
"","393","image-keyboard-response","155","288037","0.0-7.0-44.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","156","288985","0.0-7.0-45.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","942"
"","392","image-keyboard-response","157","289386","0.0-7.0-46.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","158","290363","0.0-7.0-47.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","970"
"","538","image-keyboard-response","159","290907","0.0-7.0-48.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","160","291996","0.0-7.0-49.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1083"
"","285","image-keyboard-response","161","292288","0.0-7.0-50.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","162","293265","0.0-7.0-51.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","971"
"","256","image-keyboard-response","163","293529","0.0-7.0-52.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","164","294602","0.0-7.0-53.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1066"
"","246","image-keyboard-response","165","294854","0.0-7.0-54.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","166","295773","0.0-7.0-55.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","914"
"","284","image-keyboard-response","167","296062","0.0-7.0-56.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","f","","","","","","","","","","","","","","","response","null","false",""
"","null","html-keyboard-response","168","297020","0.0-7.0-57.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","950"
"","null","image-keyboard-response","169","298029","0.0-7.0-58.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
